"","product_id","alpha"
"283",269732008,3.51007486196359
"284",269732009,2.80238372271481
"285",269732010,3.98852458667823
"286",295387005,1.06550919924436
"287",295387006,1.05886673981941
"288",295387007,0.847352351236699
"289",295387008,1.41030931169689
"290",295387012,1.19147567371647
"291",296592011,4.85961120335892
"292",296592012,5.38327149592522
"293",299262011,3.26060305529456
"294",299262012,5.14991834278837
"295",299893011,15.7532828559872
"296",299893012,17.5427357382491
"297",299894009,13.9995209487177
"298",299894010,12.0175479770536
"299",299894011,15.2062962066703
"300",299894012,12.9430688708976
"301",300035009,12.829076758765
"302",300035010,9.09938795333668
"303",300035011,13.431678596043
"304",300035012,10.2334284892737
"305",311027010,3.9830606957636
"306",311027011,3.73673444637187
"307",328752012,2.12405033989109
"308",328781007,1.56796474985618
"309",328781008,1.41998029075637
"310",328781009,6.42113853768857
"311",328781010,1.89650787480854
"312",328781011,4.44249381947561
"313",328781012,3.18362197756625
"314",357541010,7.80519240855329
"315",357541011,7.25340540764814
"316",357541012,8.09595229676051
"317",377569010,0.796308354957246
"318",377569011,1.17837163528749
"319",377569012,0.904254125640436
"320",378027011,1.09665634472021
"321",408737004,2.95357297590098
"322",408737005,2.41643300168783
"323",408737006,4.68863165438946
"324",408737008,-1.2311076503135
"325",408737012,2.1736786248918
"326",429205008,0.862068914239586
"327",429205009,1.57892115170214
"328",429205010,0.517935892420406
"329",429205011,0.912630819029417
"330",429826009,0.965961608648333
"331",429826010,0.862696862702196
"332",450103010,-2.7303100044139
"333",450103011,3.892591473732
"334",452824003,0.977143930475398
"335",452824011,1.30780144061054
"336",462874009,1.81703016981571
"337",462874010,3.65232505170866
"338",462874011,0.812691263917096
"339",462971011,4.16289969418944
"340",462971012,0.958393774379182
"341",470660008,6.88910269294276
"342",470660011,8.03864097614936
"343",470660012,5.18932344000136
"344",473588007,3.77669293228157
"345",473588012,2.65196791604891
"346",486201012,7.85455974842767
"347",486635006,0.658653633660828
"348",486635010,0.934898123529741
"349",486635011,0.873394327034378
"350",486635012,1.63248701076078
"351",506280006,5.81782973547519
"352",506280009,3.00578505289251
"353",506280010,-3.26143337645496
"354",526953003,0.763508122185903
"355",526953005,2.27968094466898
"356",526953010,-0.428608705184456
"357",568040008,6.44099732069333
"358",568040009,5.97009882766844
"359",568040010,22.7035763117793
"360",568040012,9.9814033354155
"361",568041011,1.03928049576529
"362",568041012,11.0166961224196
"363",568042009,4.14544707990996
"364",568042011,5.66826686393142
"365",568042012,4.36452811009462
"366",989995356,1.20306513409962
"367",989995666,1.08072916666667
"368",989996373,4.58448648648649
"369",989996468,0.852605551171519
"370",989997523,0.4419244324959
"371",989997524,1.43741097595783
"372",999143137,0.48094248094248
"373",999143215,1.07248116923502
"374",999143226,1.23469387755102
"375",999143246,1.18272425249169
"376",999143864,1.22758620689655
"377",999143883,1.06542056074766
"378",999143884,1.05263157894737
"379",999144047,1.38382066276803
"380",999144072,0.83904437814313
"381",999144091,0.637788130984247
"382",999144153,0.923467432950192
"383",999144630,0.99009593330226
"384",999144631,1.49712454794792
"385",999144632,0.800852402886637
"386",999144633,1.09890969979228
"387",999144634,0.875321041003482
"388",999144649,1.58321060382916
"389",999144681,0.878279569892473
"390",999144743,0.960828877005347
"391",999144745,1.95861893313111
"392",999144770,0.997809668768573
"393",999144916,1
"394",999145142,1.15384615384615
"395",999145198,1.01275510204082
"396",999145366,1.21052631578947
"397",999145375,1.00127170138889
"398",999145629,1.30566801619433
"399",999145640,0.993713052036515
"400",999145643,1.47154471544715
"401",999145948,0.397331240188383
"402",999145965,4.32840236686388
"403",999145996,1.11475409836066
"404",999146000,1.61057692307692
"405",999146004,1.25
"406",999146015,0.805867672524473
"407",999146048,1.73275362318841
"408",999146049,1.90000279290602
"409",999146142,1.57411853339502
"410",999146143,1.33222363317774
"411",999146283,1.07692307692308
"412",999146441,1.45038167938931
"413",999146444,1
"414",999146564,1.3739837398374
"415",999146571,1.32692307692308
"416",999146605,1.60414201183432
"417",999146606,1.32017837235228
"418",999146607,1.54063231393353
"419",999146664,1.62244897959184
"420",999146687,2.04516129032258
"421",999146707,1
"422",999146840,3.92992277992278
"423",999146915,1.51086956521739
"424",999146917,0.964702824379706
"425",999147138,1.00429213694451
"426",999147236,1.09504132231405
"427",999147239,0.381451210621233
"428",999147240,0.863268817204301
"429",999147244,1.1875
"430",999147261,-8.37710437710447
"431",999147310,1.38017251008377
"432",999147311,0.904081122903431
"433",999147362,1.2190784737221
"434",999147363,1.19247311827957
"435",999147364,0.790384615384616
"436",999147365,1.54390022675737
"437",999147366,1.00766500195848
"438",999147376,0.515008547008547
"439",999147390,1.15540540540541
"440",999147391,1.48347107438017
"441",999147393,0.0947648261758731
"442",999147433,1.05517138256269
"443",999147646,0.992464030351671
"444",999147924,0.893802083333333
"445",999147975,1.74938892686261
"446",999148231,1.14834927309886
"447",999148232,0.547969674021256
"448",999148252,3.01899254471752
"449",999148400,1.06878156565657
"450",999148578,1.1297571864736
"451",999148584,1.02289603257651
"452",999148723,-0.525025740025737
"453",999149066,0.969428571428572
"454",999149073,0.971944575398272
"455",999149074,0.89133615090217
"456",999149075,1.05555555555556
"457",999149080,1.7531147875817
"458",999149136,1.02608695652174
"459",999149148,4.30059649377448
"460",999149273,0.922469098696321
"461",999149282,1
"462",999149390,1.43189158895477
"463",999149475,1.95177664974619
"464",999149478,-0.580599144079872
"465",999149479,2.56793893129769
"466",999149513,1.11188811188811
"467",999149565,1
"468",999149637,4.2230377166157
"469",999149638,2.47599595971599
"470",999149639,1.13062276998301
"471",999149649,1.04489795918367
"472",999149665,0.988563666972757
"473",999149748,0.836869080111357
"474",999149749,1.05531295487627
"475",999149756,0.779545106382978
"476",999149876,2.69116610738255
"477",999149878,1.1969696969697
"478",999149879,0.425737265415549
"479",999149880,7.10849186655637
"480",999149925,0.592272727272727
"481",999149926,1.12352941176471
"482",999149941,1.45490584737364
"483",999149958,1.09259259259259
"484",999149972,1.80835956452033
"485",999149976,1.0234375
"486",999150251,1.05584870677668
"487",999150253,1.39208972845337
"488",999150264,1.31673692074344
"489",999150265,7.41216722650332
"490",999150346,0.964332114308436
"491",999150386,1.51766103438553
"492",999150387,0.756472727272727
"493",999150554,1.16653127538587
"494",999150565,1.16743119266055
"495",999150854,1.06298292874075
"496",999150857,2.33359797803244
"497",999150858,1.6906089135518
"498",999150859,1.58080832464872
"499",999150936,1
"500",999151023,0.898279895452054
"501",999151048,1.25797101449275
"502",999151082,0.966043083900226
"503",999151083,0.972316227461859
"504",999151112,43.4582473815123
"505",999151375,0.71314058956916
"506",999151388,0.850324786324786
"507",999151565,1.08
"508",999151604,1.07142857142857
"509",999151766,0.909820015537471
"510",999151767,0.933381448250446
"511",999151779,1.29037243108772
"512",999152024,1.02930402930403
"513",999152025,0.993155980697979
"514",999152092,1.09487356246104
"515",999152097,0.791674682660933
"516",999152221,0.373178768586486
"517",999152229,1.04569892473118
"518",999152231,1.24162790697674
"519",999152257,1.13797923158881
"520",999152287,1
"521",999152391,1.00709219858156
"522",999152445,1.10972568578554
"523",999152452,1.27545088907705
"524",999152453,0.718225631079374
"525",999152460,1.03020043336945
"526",999152461,1.03882056133712
"527",999152462,1.1194272852589
"528",999152480,1.14705226480836
"529",999152512,0.318502991191294
"530",999152514,1.64719101123596
"531",999152559,2.23404164717499
"532",999152612,1.15175732425401
"533",999152851,2.06169338444228
"534",999152855,1.146875
"535",999153012,1.03255462934029
"536",999153013,1.05430894308943
"537",999153036,1.30538952964717
"538",999153082,0.605252485609629
"539",999153105,3.98193516248618
"540",999153122,1.59205844579537
"541",999153349,0.603178181150656
"542",999153352,0.934901017625028
"543",999153353,-0.183968166806618
"544",999153354,0.939441541426058
"545",999153355,3.3570485391002
"546",999153386,0.978833922261484
"547",999153389,1.14731578947368
"548",999153411,1.13496932515337
"549",999153412,3.19119486900099
"550",999153439,0.980507765830346
"551",999153440,0.915332822526578
"552",999153473,1.00901327140013
"553",999153474,1.22044810056382
"554",999153475,1.06266965285554
"555",999153476,1.1145616999488
"556",999153477,1.05986124259661
"557",999153511,1.0129814091811
"558",999153512,0.989375907111756
"559",999153522,1.50486663894499
"560",999153536,0.9595
"561",999153577,3.3410660221005
"562",999153590,1.06887772720138
"563",999153593,0.939474747474748
"564",999153601,1.21155446152781
"565",999153623,1.13075506445672
"566",999153661,0.984495167970547
"567",999153662,1.03670578707786
"568",999153675,0.569244786394007
"569",999153683,0.43304794520548
"570",999153684,1.12043737766383
"571",999153711,1.14096861872992
"572",999153730,0.861082790892218
"573",999153731,0.748624595469255
"574",999153732,0.857394366197182
"575",999153733,1.03222341568206
"576",999153735,0.542080378250591
"577",999153781,1.21666171650786
"578",999153808,3.79028327997043
"579",999153816,1.17628205128205
"580",999153817,1.06040268456376
"581",999153818,1.08918918918919
"582",999153839,1.29236684782609
"583",999153841,5.48550006803322
"584",999153856,2.06286177117609
"585",999153857,3.6816392965597
"586",999153878,1.05295950155763
"587",999153880,0.727845683728037
"588",999153926,1.82308246513568
"589",999153927,1.55797761839155
"590",999153928,0.704059485530547
"591",999153931,1.2186875
"592",999153934,0.65266106442577
"593",999153936,1.01861518716578
"594",999153941,1.1618756565753
"595",999153947,0.791564207650274
"596",999153948,1.20748299319728
"597",999153985,0.85160336739284
"598",999153988,1.3731778425656
"599",999153993,1.07565337001376
"600",999154004,0.872516025641025
"601",999154026,0.815985616214449
"602",999154027,0.723290598290599
"603",999154047,0.958251497005988
"604",999154050,0.345121951219512
"605",999154071,0.931051150838635
"606",999154123,0.889159188145675
"607",999154145,1.05154639175258
"608",999154229,1.02898550724638
"609",999154266,1.06613747725521
"610",999154268,1
"611",999154430,0.947770528835617
"612",999154449,0.619766009852217
"613",999154451,1.06842105263158
"614",999154475,1.88923950773115
"615",999154479,0.921299435028249
"616",999154542,1.00627652008194
"617",999154554,1.57494407158837
"618",999154559,1.00302935206446
"619",999154665,1.11876347096979
"620",999154728,0.963926314065826
"621",999154729,1.0508938071987
"622",999154730,1.02768162103551
"623",999154802,0.511946050096339
"624",999154958,1.25042899661544
"625",999154972,0.976376230404667
"626",999154976,1.01621621621622
"627",999154978,1.0431654676259
"628",999155167,0.370923236514523
"629",999155174,1.20256151574803
"630",999155187,0.954951612903226
"631",999155188,0.948148571428572
"632",999155189,1.02404324908771
"633",999155190,0.961136363636364
"634",999155191,0.972231464737794
"635",999155192,0.974211822660099
"636",999155410,2.05266538214515
"637",999155411,0.775745164960181
"638",999155420,1.68413437246771
"639",999155421,0.955156054931336
"640",999155422,0.987831978319783
"641",999155424,0.936982456140351
"642",999155434,0.972710084033613
"643",999155459,1.25852272727273
"644",999155462,0.25784682713348
"645",999155463,5.72625172890733
"646",999155464,0.989113686188539
"647",999155480,1.04274008837515
"648",999155501,1.19661733615222
"649",999155502,1.88934426229508
"650",999155512,2.61910952226195
"651",999155542,0.932918625678119
"652",999155543,1.12810157607347
"653",999155561,0.975927710843373
"654",999155575,1.09434043384796
"655",999155589,1.02307692307692
"656",999155605,0.614256970393791
"657",999155644,0.999999999999998
"658",999155703,4.52937196366286
"659",999155704,5.28064341495365
"660",999155846,2.49323308270677
"661",999155847,1.07990506329114
"662",999155851,-0.464199378381495
"663",999155858,1.54182117224877
"664",999155860,1.16145362776849
"665",999155861,-0.950845286885271
"666",999155881,1.49653558052434
"667",999155905,1.1020942408377
"668",999155906,1.03883495145631
"669",999155907,0.887438531787847
"670",999155908,0.914446168624843
"671",999155909,1.25365853658536
"672",999155910,1.10840707964602
"673",999155911,0.585949119373776
"674",999155915,0.955196624070887
"675",999155921,1.58549331761006
"676",999155945,0.996568483063329
"677",999155946,1.01388888888889
"678",999155949,1.01369863013699
"679",999155952,2.21296296296296
"680",999155953,0.908786068348729
"681",999156086,1.25602409638554
"682",999156110,0.909531564647305
"683",999156111,1
"684",999156112,1.03453507408339
"685",999156113,1.04793904208998
"686",999156114,1.0269916425739
"687",999156132,1.01025448661371
"688",999156148,2.41509433962264
"689",999156190,1.02990509620385
"690",999156191,0.856041666666665
"691",999156192,0.937182852143484
"692",999156194,1.73342715231788
"693",999156198,1.14167928443866
"694",999156211,1.15766851861715
"695",999156218,0.702964440924414
"696",999156231,1.56167072064531
"697",999156232,0.207152277105662
"698",999156233,0.798177460603263
"699",999156235,1.65912897822446
"700",999156236,-3.70986696230599
"701",999156245,-2.06712225372661
"702",999156247,15.3613882778127
"703",999156248,25.6963897346672
"704",999156249,0.91007694826457
"705",999156250,5.19591125779245
"706",999156279,1.11068702290076
"707",999156280,0.832272727272728
"708",999156283,0.973733847637415
"709",999156284,1.04756868686869
"710",999156289,0.992654355611166
"711",999156293,0.92470363288719
"712",999156294,0.947302431610943
"713",999156305,0.99066163335455
"714",999156310,0.934631439191794
"715",999156311,1.0239529234093
"716",999156312,0.963918343463424
"717",999156336,5.73308182478537
"718",999156390,1.84377623389781
"719",999156391,-0.836199171054102
"720",999156392,0.2118020973695
"721",999156396,0.854802240134321
"722",999156397,1.23549783549783
"723",999156401,1.15463125066924
"724",999156405,1.02641688545184
"725",999156440,-0.522648012317011
"726",999156500,1.10502283105023
"727",999156501,1.09606986899563
"728",999156507,1.07228984353635
"729",999156524,1.61641094062708
"730",999156577,0.837006802721089
"731",999156600,1.5061719700232
"732",999156601,1.19056188117558
"733",999156602,1.26783311720276
"734",999156607,0.900308884853376
"735",999156608,1.25523593647889
"736",999156609,1.12161365841549
"737",999156619,3.69361143695641
"738",999156752,0.967164420828044
"739",999156759,1.04761904761905
"740",999156842,2.1140521978022
"741",999156870,1.17134498834499
"742",999156876,1.08389743589744
"743",999156918,0.161062338728596
"744",999156937,0.942287892685164
"745",999156948,1.1993880673126
"746",999156949,1.05018315018315
"747",999156952,0.934678684968709
"748",999156953,1.14943663530714
"749",999156967,0.978520822533263
"750",999156968,8.6387366903283
"751",999156969,5.42281105990784
"752",999156970,2.71241553052757
"753",999156971,2.00151411188875
"754",999156972,1.73069460613116
"755",999156973,0.418236412010642
"756",999156974,1.82897590361446
"757",999157070,1.0572723974857
"758",999157075,1.17921629084086
"759",999157076,1.08853410740203
"760",999157095,0.571258775711294
"761",999157102,1.02312138728324
"762",999157108,0.831978618700153
"763",999157114,1.66140943877551
"764",999157115,1.41070937840785
"765",999157116,1.39788264618258
"766",999157117,1.82606857473409
"767",999157120,0.951390240824861
"768",999157121,1.31104744186046
"769",999157122,1.3539408648355
"770",999157175,1.04665855868096
"771",999157176,0.643333333333333
"772",999157184,0.976870500709182
"773",999157185,1.02960526315789
"774",999157189,1.02120558964575
"775",999157190,1.0207886287201
"776",999157207,0.669187866793111
"777",999157208,1
"778",999157366,1.08842911517462
"779",999157371,1.04943947655398
"780",999157375,1.28282656848344
"781",999157385,1.78705134431879
"782",999157412,1.03828828828829
"783",999157413,0.880775682005191
"784",999157418,1.00014552468538
"785",999157421,1.02536944397513
"786",999157424,0.865838360269543
"787",999157425,1.11481850225075
"788",999157426,0.818382187372299
"789",999157427,0.896690301719064
"790",999157428,1.12396382353279
"791",999157429,0.975553017619718
"792",999157430,1.48778756859434
"793",999157432,0.991670251700374
"794",999157433,1.13179659875661
"795",999157448,1.26564113407083
"796",999157449,1.06809887641981
"797",999157450,1.18867924528302
"798",999157451,1.26555023923445
"799",999157456,1.05035971223022
"800",999157457,1.06024096385542
"801",999157492,0.923190166754962
"802",999157496,0.975636856368563
"803",999157497,0.971887323943662
"804",999157498,1.03521988617974
"805",999157499,0.996235362997658
"806",999157518,-9.47777282850781
"807",999157561,2.73686844863732
"808",999157593,0.854540270210583
"809",999157756,1.00337
"810",999157758,0.997930629646749
"811",999157770,4.57769840309461
"812",999157784,1.68391772151899
"813",999157927,0.972596153846154
"814",999157928,1.6738549072858
"815",999157962,1.14530901808129
"816",999158019,1.55849452834309
"817",999158020,1.3024324171498
"818",999158021,1.1044427561113
"819",999158050,0.85849159059721
"820",999158051,1.07692307692308
"821",999158052,1.06451612903226
"822",999158054,1.29411764705882
"823",999158113,0.975479645100078
"824",999158116,1.05974358974359
"825",999158117,1.66202343417373
"826",999158354,0.909106765920367
"827",999158391,0.120969932193245
"828",999158396,1.086793135752
"829",999158613,1.45814187561595
"830",999158617,1.0713382507903
"831",999158620,1.11549954457666
"832",999158650,1.66574939425407
"833",999158691,1.01065518157735
"834",999158699,2.19215380066407
"835",999158759,1.09998866853115
"836",999158766,1.08083140877598
"837",999158838,1.46757164404223
"838",999158852,0.810307692307692
"839",999159108,1.14925034739999
"840",999159120,1.02416918429003
"841",999159123,1.06854838709677
"842",999159189,0.633231944542689
"843",999159190,1.12609782247828
"844",999159191,1.02178980119179
"845",999159192,2.46409145134362
"846",999159193,1.03802001891967
"847",999159194,0.819425741615943
"848",999159195,0.904267161410019
"849",999159212,1.19660194174757
"850",999159402,1.3739837398374
"851",999159416,0.973981177756951
"852",999159417,0.67898233099928
"853",999159418,1.04146033888047
"854",999159419,0.845496894409938
"855",999159420,0.694509417616812
"856",999159461,0.736675191815856
"857",999159462,0.755085324232081
"858",999159463,1.81337543053961
"859",999159464,1
"860",999159473,0.986970906911183
"861",999159489,1
"862",999159517,1.38339366228488
"863",999159566,1.02941176470588
"864",999159652,0.850367866375025
"865",999159653,0.779433497536946
"866",999159654,0.969293684223606
"867",999159655,0.948168735409668
"868",999159660,2.18838259441708
"869",999159682,5.01659126734152
"870",999159723,0.942341827006413
"871",999159743,0.967782258064516
"872",999159744,1.05704714640199
"873",999159752,1.70809832989702
"874",999159755,1.2812512456775
"875",999159767,0.592372487510166
"876",999159774,1.41888475277859
"877",999159776,1.06706373539172
"878",999159779,1.36114457788483
"879",999159780,0.931904082603088
"880",999159781,1.56235385814497
"881",999159782,1.1585916340656
"882",999159785,0.93472481827622
"883",999159786,0.958995433789954
"884",999159787,0.886168224299065
"885",999159790,0.935176470588235
"886",999159793,1.13471203045808
"887",999159795,1.00539495114007
"888",999159797,0.344030896061967
"889",999159843,0.862702557921521
"890",999159867,1.09260607086436
"891",999159868,1.13422396047756
"892",999159869,0.904402402551409
"893",999159876,1
"894",999159904,1.38858342296744
"895",999159905,1.2582854713797
"896",999159912,1
"897",999159917,0.995975475362725
"898",999159918,0.965250944053639
"899",999159921,1.03901246372989
"900",999159929,0.958509241864516
"901",999159968,0.928837770773254
"902",999159987,0.861416335927938
"903",999160018,1.65331573614502
"904",999160019,0.902885358502232
"905",999160020,1.23239225522876
"906",999160022,0.790153201678101
"907",999160025,0.904542489412593
"908",999160042,1.2892866946803
"909",999160043,1.09575016885871
"910",999160093,1.04721030042918
"911",999160094,1.07658643326039
"912",999160103,1.06479481641469
"913",999160104,1.03305785123967
"914",999160115,0.57777059178602
"915",999160128,1.21168045684989
"916",999160129,0.910864428523197
"917",999160140,1.87422381599883
"918",999160141,1.47642627489764
"919",999160145,1.02728051479329
"920",999160155,0.687330788289495
"921",999160307,1.0939749259401
"922",999160319,0.9531875
"923",999160347,0.909059139784946
"924",999160348,1
"925",999160349,1.02977405569341
"926",999160367,1.08505319148936
"927",999160398,2.49037792317181
"928",999160403,0.830392277446014
"929",999160407,1.35181338956247
"930",999160409,1.01380392156863
"931",999160414,1.46032598274209
"932",999160417,1.23560209424084
"933",999160425,1.08174385150812
"934",999160426,1.33798873527906
"935",999160427,0.934462705436157
